,Id_DRS,DRS,ID_GVE,GVE,ID_RdS,RdS,Id_Município,Município,data,notificados,confirm_autoc,confirm_import
2079,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/4/2022,142,133,0
2080,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/5/2022,149,140,1
2081,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/6/2022,31,30,0
2082,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/7/2022,13,8,0
2083,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/8/2022,5,3,0
2084,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/9/2022,1,0,0
2085,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/10/2022,1,0,0
2086,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/11/2022,2,0,0
2087,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520,strela d'Oeste,1/12/2022,5,0,1
2088,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/1/2022,1,1,0
2089,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/2/2022,1,0,0
2090,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/3/2022,3,1,0
2091,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/4/2022,22,13,0
2092,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/5/2022,30,14,0
2093,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/6/2022,12,6,0
2094,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/7/2022,1,0,0
2095,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/8/2022,4,0,0
2096,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/9/2022,6,0,0
2097,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/10/2022,9,1,0
2098,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/11/2022,7,0,0
2099,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530,strela do Norte,1/12/2022,4,1,0
2100,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/1/2022,3,1,0
2101,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/2/2022,28,19,0
2102,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/3/2022,65,47,0
2103,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/4/2022,237,159,0
2104,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/5/2022,346,246,0
2105,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/6/2022,163,109,0
2106,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/7/2022,70,34,0
2107,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/8/2022,29,20,0
2108,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/9/2022,10,3,0
2109,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/10/2022,23,11,0
2110,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/11/2022,28,5,0
2111,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535,uclides da Cunha Paulista,1/12/2022,19,0,0
2112,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/1/2022,0,0,0
2113,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/2/2022,0,0,0
2114,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/3/2022,0,0,0
2115,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/4/2022,34,19,3
2116,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/5/2022,85,40,1
2117,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/6/2022,12,6,1
2118,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/7/2022,9,5,0
2119,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/8/2022,0,0,0
2120,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/9/2022,0,0,0
2121,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/10/2022,0,0,0
2122,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/11/2022,0,0,0
2123,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540,artura,1/12/2022,2,2,0
2124,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/1/2022,58,15,0
2125,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/2/2022,82,59,0
2126,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/3/2022,196,181,0
2127,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/4/2022,268,249,0
2128,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/5/2022,230,216,0
2129,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/6/2022,155,137,0
2130,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/7/2022,71,42,1
2131,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/8/2022,66,7,0
2132,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/9/2022,36,3,0
2133,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/10/2022,59,1,0
2134,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/11/2022,47,3,0
2135,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550,ernandópolis,1/12/2022,24,1,0
2136,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/1/2022,4,0,0
2137,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/2/2022,1,0,0
2138,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/3/2022,13,3,1
2139,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/4/2022,40,23,0
2140,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/5/2022,66,21,1
2141,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/6/2022,13,4,0
2142,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/7/2022,8,3,1
2143,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/8/2022,4,1,1
2144,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/9/2022,12,3,0
2145,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/10/2022,12,3,0
2146,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/11/2022,5,1,1
2147,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560,ernando Prestes,1/12/2022,7,3,0
2148,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/1/2022,0,0,0
2149,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/2/2022,6,0,0
2150,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/3/2022,28,4,3
2151,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/4/2022,20,7,2
2152,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/5/2022,20,5,2
2153,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/6/2022,1,0,0
2154,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/7/2022,0,0,0
2155,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/8/2022,1,0,1
2156,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/9/2022,0,0,0
2157,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/10/2022,0,0,0
2158,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/11/2022,0,0,0
2159,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565,ernão,1/12/2022,0,0,0
2160,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/1/2022,9,3,0
2161,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/2/2022,8,1,0
2162,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/3/2022,30,7,0
2163,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/4/2022,155,45,1
2164,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/5/2022,220,100,3
2165,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/6/2022,52,33,0
2166,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/7/2022,17,2,0
2167,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/8/2022,13,1,0
2168,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/9/2022,10,0,0
2169,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/10/2022,11,2,0
2170,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/11/2022,13,0,0
2171,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570,erraz de Vasconcelos,1/12/2022,3,0,0
2172,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/1/2022,0,0,0
2173,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/2/2022,0,0,0
2174,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/3/2022,0,0,0
2175,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/4/2022,1,0,0
2176,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/5/2022,2,0,0
2177,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/6/2022,0,0,0
2178,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/7/2022,0,0,0
2179,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/8/2022,0,0,0
2180,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/9/2022,0,0,0
2181,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/10/2022,0,0,0
2182,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/11/2022,0,0,0
2183,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580,lora Rica,1/12/2022,0,0,0
2184,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/1/2022,9,6,0
2185,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/2/2022,44,29,0
2186,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/3/2022,154,104,0
2187,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/4/2022,148,100,2
2188,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/5/2022,71,47,2
2189,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/6/2022,8,7,0
2190,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/7/2022,4,2,0
2191,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/8/2022,1,0,0
2192,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/9/2022,0,0,0
2193,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/10/2022,0,0,0
2194,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/11/2022,0,0,0
2195,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590,loreal,1/12/2022,0,0,0
2196,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/1/2022,8,3,0
2197,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/2/2022,10,2,0
2198,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/3/2022,20,14,0
2199,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/4/2022,124,81,0
2200,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/5/2022,105,74,2
2201,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/6/2022,40,23,1
2202,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/7/2022,22,13,0
2203,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/8/2022,16,10,0
2204,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/9/2022,5,0,0
2205,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/10/2022,2,1,0
2206,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/11/2022,7,3,0
2207,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA ,351600,lórida Paulista,1/12/2022,6,4,0
2208,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/1/2022,1,1,0
2209,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/2/2022,6,0,0
2210,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/3/2022,4,0,0
2211,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/4/2022,13,1,2
2212,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/5/2022,0,0,0
2213,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/6/2022,2,0,0
2214,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/7/2022,5,2,0
2215,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/8/2022,3,1,1
2216,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/9/2022,1,0,0
2217,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/10/2022,0,0,0
2218,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/11/2022,0,0,0
2219,9,Marília,XIII,ASSIS,35092,ASSIS,351610,lorínia,1/12/2022,0,0,0
2220,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/1/2022,85,54,0
2221,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/2/2022,593,478,0
2222,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/3/2022,3.381,2.754,22
2223,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/4/2022,2.711,2.052,8
2224,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/5/2022,2.175,1.465,6
2225,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/6/2022,386,177,0
2226,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/7/2022,118,32,0
2227,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/8/2022,61,18,0
2228,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/9/2022,33,6,0
2229,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/10/2022,31,9,0
2230,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/11/2022,29,9,0
2231,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620,ranca,1/12/2022,61,19,0
2232,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/1/2022,12,1,0
2233,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/2/2022,9,1,0
2234,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/3/2022,27,6,0
2235,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/4/2022,72,25,0
2236,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/5/2022,79,17,0
2237,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/6/2022,35,0,0
2238,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/7/2022,9,1,0
2239,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/8/2022,5,1,0
2240,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/9/2022,10,0,0
2241,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/10/2022,15,0,0
2242,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/11/2022,4,0,0
2243,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630,rancisco Morato,1/12/2022,5,0,0
2244,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/1/2022,5,0,0
2245,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/2/2022,10,0,0
2246,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/3/2022,33,9,0
2247,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/4/2022,95,26,3
2248,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/5/2022,101,27,2
2249,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/6/2022,36,12,0
2250,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/7/2022,24,4,0
2251,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/8/2022,21,0,1
2252,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/9/2022,15,3,0
2253,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/10/2022,15,1,0
2254,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/11/2022,17,0,0
2255,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640,ranco da Rocha,1/12/2022,19,2,0
2256,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/1/2022,54,53,1
2257,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/2/2022,91,91,0
2258,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/3/2022,193,173,1
2259,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/4/2022,103,101,0
2260,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/5/2022,42,42,0
2261,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/6/2022,13,13,0
2262,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/7/2022,4,3,0
2263,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/8/2022,0,0,0
2264,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/9/2022,0,0,0
2265,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/10/2022,0,0,0
2266,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/11/2022,0,0,0
2267,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650,abriel Monteiro,1/12/2022,0,0,0
2268,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/1/2022,10,8,0
2269,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/2/2022,53,41,1
2270,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/3/2022,192,149,0
2271,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/4/2022,118,85,1
2272,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/5/2022,39,20,0
2273,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/6/2022,0,0,0
2274,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/7/2022,0,0,0
2275,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/8/2022,1,1,0
2276,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/9/2022,2,0,0
2277,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/10/2022,0,0,0
2278,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/11/2022,1,0,0
2279,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660,ália,1/12/2022,4,1,0
2280,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/1/2022,79,31,0
2281,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/2/2022,266,190,2
2282,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/3/2022,2.734,2.497,17
2283,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/4/2022,3.659,3.434,3
2284,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/5/2022,1.583,1.495,0
2285,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/6/2022,250,214,0
2286,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/7/2022,95,69,0
2287,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/8/2022,44,33,0
2288,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/9/2022,16,12,0
2289,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/10/2022,45,28,0
2290,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/11/2022,78,18,0
2291,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670,arça,1/12/2022,77,21,0
2292,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351680,astão Vidigal,1/1/2022,102,85,0
2293,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351680,astão Vidigal,1/2/2022,176,126,1
2294,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351680,astão Vidigal,1/3/2022,94,75,1
2295,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351680,astão Vidigal,1/4/2022,12,9,0
