Id_DRS;ID_GVE;ID_RdS;Id_Município;dia;Month_Id;Year;notificados;confirmados;confirm_import
17;XXXIII;35174;35323;1;4;2022;3;0;0
17;XXXIII;35174;35323;1;5;2022;6;0;0
17;XXXIII;35174;35323;1;6;2022;4;0;0
17;XXXIII;35174;35323;1;7;2022;2;0;0
17;XXXIII;35174;35323;1;8;2022;2;0;0
17;XXXIII;35174;35323;1;9;2022;1;0;0
17;XXXIII;35174;35323;1;10;2022;3;0;0
17;XXXIII;35174;35323;1;11;2022;2;0;0
17;XXXIII;35174;35323;1;12;2022;2;0;0
7;XVII;35071;35324;1;1;2022;0;0;0
7;XVII;35071;35324;1;2;2022;1;1;0
7;XVII;35071;35324;1;3;2022;0;0;0
7;XVII;35071;35324;1;4;2022;4;2;0
7;XVII;35071;35324;1;5;2022;8;2;0
7;XVII;35071;35324;1;6;2022;2;0;0
7;XVII;35071;35324;1;7;2022;2;0;0
7;XVII;35071;35324;1;8;2022;1;0;0
7;XVII;35071;35324;1;9;2022;1;0;0
7;XVII;35071;35324;1;10;2022;3;0;0
7;XVII;35071;35324;1;11;2022;3;1;0
7;XVII;35071;35324;1;12;2022;0;0;0
15;XXIX;35155;35325;1;1;2022;13;5;0
15;XXIX;35155;35325;1;2;2022;8;1;0
15;XXIX;35155;35325;1;3;2022;77;63;1
15;XXIX;35155;35325;1;4;2022;280;277;1
15;XXIX;35155;35325;1;5;2022;75;68;2
15;XXIX;35155;35325;1;6;2022;20;18;0
15;XXIX;35155;35325;1;7;2022;8;3;0
15;XXIX;35155;35325;1;8;2022;4;1;0
15;XXIX;35155;35325;1;9;2022;1;0;0
15;XXIX;35155;35325;1;10;2022;5;0;0
15;XXIX;35155;35325;1;11;2022;4;0;0
15;XXIX;35155;35325;1;12;2022;1;1;0
15;XXIX;35157;35326;1;1;2022;29;23;0
15;XXIX;35157;35326;1;2;2022;206;195;1
15;XXIX;35157;35326;1;3;2022;279;276;2
15;XXIX;35157;35326;1;4;2022;92;88;1
15;XXIX;35157;35326;1;5;2022;30;28;0
15;XXIX;35157;35326;1;6;2022;7;7;0
15;XXIX;35157;35326;1;7;2022;1;1;0
15;XXIX;35157;35326;1;8;2022;2;1;0
15;XXIX;35157;35326;1;9;2022;0;0;0
15;XXIX;35157;35326;1;10;2022;3;1;0
15;XXIX;35157;35326;1;11;2022;4;1;0
15;XXIX;35157;35326;1;12;2022;2;1;0
15;XXIX;35156;35327;1;1;2022;12;5;0
15;XXIX;35156;35327;1;2;2022;10;6;1
15;XXIX;35156;35327;1;3;2022;96;77;2
15;XXIX;35156;35327;1;4;2022;138;107;0
15;XXIX;35156;35327;1;5;2022;79;70;1
15;XXIX;35156;35327;1;6;2022;7;7;0
15;XXIX;35156;35327;1;7;2022;3;1;0
15;XXIX;35156;35327;1;8;2022;1;1;0
15;XXIX;35156;35327;1;9;2022;1;1;0
15;XXIX;35156;35327;1;10;2022;1;0;0
15;XXIX;35156;35327;1;11;2022;0;0;0
15;XXIX;35156;35327;1;12;2022;2;1;0
15;XXIX;35155;35328;1;1;2022;33;29;0
15;XXIX;35155;35328;1;2;2022;48;26;0
15;XXIX;35155;35328;1;3;2022;246;219;0
15;XXIX;35155;35328;1;4;2022;350;152;0
15;XXIX;35155;35328;1;5;2022;279;142;1
15;XXIX;35155;35328;1;6;2022;69;66;0
15;XXIX;35155;35328;1;7;2022;27;24;0
15;XXIX;35155;35328;1;8;2022;10;6;0
15;XXIX;35155;35328;1;9;2022;3;0;0
15;XXIX;35155;35328;1;10;2022;2;0;0
15;XXIX;35155;35328;1;11;2022;1;0;0
15;XXIX;35155;35328;1;12;2022;3;0;0
16;XXXII;35162;35328;1;1;2022;0;0;0
16;XXXII;35162;35328;1;2;2022;1;0;0
16;XXXII;35162;35328;1;3;2022;0;0;0
16;XXXII;35162;35328;1;4;2022;1;0;0
16;XXXII;35162;35328;1;5;2022;1;0;0
16;XXXII;35162;35328;1;6;2022;0;0;0
16;XXXII;35162;35328;1;7;2022;1;0;0
16;XXXII;35162;35328;1;8;2022;1;0;0
16;XXXII;35162;35328;1;9;2022;0;0;0
16;XXXII;35162;35328;1;10;2022;0;0;0
16;XXXII;35162;35328;1;11;2022;1;0;0
16;XXXII;35162;35328;1;12;2022;0;0;0
15;XXX;35152;35328;1;1;2022;5;2;1
15;XXX;35152;35328;1;2;2022;24;17;0
15;XXX;35152;35328;1;3;2022;1;1;0
15;XXX;35152;35328;1;4;2022;23;21;1
15;XXX;35152;35328;1;5;2022;1;1;0
15;XXX;35152;35328;1;6;2022;0;0;0
15;XXX;35152;35328;1;7;2022;0;0;0
15;XXX;35152;35328;1;8;2022;0;0;0
15;XXX;35152;35328;1;9;2022;0;0;0
15;XXX;35152;35328;1;10;2022;0;0;0
15;XXX;35152;35328;1;11;2022;0;0;0
15;XXX;35152;35328;1;12;2022;0;0;0
2;XI;35021;35328;1;1;2022;84;64;0
2;XI;35021;35328;1;2;2022;63;12;0
2;XI;35021;35328;1;3;2022;48;17;0
2;XI;35021;35328;1;4;2022;27;14;0
2;XI;35021;35328;1;5;2022;11;2;0
2;XI;35021;35328;1;6;2022;8;0;0
2;XI;35021;35328;1;7;2022;4;0;0
2;XI;35021;35328;1;8;2022;0;0;0
2;XI;35021;35328;1;9;2022;0;0;0
2;XI;35021;35328;1;10;2022;0;0;0
2;XI;35021;35328;1;11;2022;0;0;0
2;XI;35021;35328;1;12;2022;0;0;0
3;XII;35032;35329;1;1;2022;17;2;0
3;XII;35032;35329;1;2;2022;3;1;0
3;XII;35032;35329;1;3;2022;113;53;0
3;XII;35032;35329;1;4;2022;308;140;0
3;XII;35032;35329;1;5;2022;461;240;0
3;XII;35032;35329;1;6;2022;139;74;0
3;XII;35032;35329;1;7;2022;40;20;0
3;XII;35032;35329;1;8;2022;15;4;0
3;XII;35032;35329;1;9;2022;8;1;0
3;XII;35032;35329;1;10;2022;11;1;0
3;XII;35032;35329;1;11;2022;20;3;0
3;XII;35032;35329;1;12;2022;14;4;0
15;XXIX;35155;35330;1;1;2022;163;96;5
15;XXIX;35155;35330;1;2;2022;466;336;14
15;XXIX;35155;35330;1;3;2022;632;419;6
15;XXIX;35155;35330;1;4;2022;291;178;2
15;XXIX;35155;35330;1;5;2022;106;60;2
15;XXIX;35155;35330;1;6;2022;16;4;0
15;XXIX;35155;35330;1;7;2022;12;5;0
15;XXIX;35155;35330;1;8;2022;6;1;0
15;XXIX;35155;35330;1;9;2022;7;0;0
15;XXIX;35155;35330;1;10;2022;12;2;0
15;XXIX;35155;35330;1;11;2022;9;0;0
15;XXIX;35155;35330;1;12;2022;6;1;0
11;XXII;35111;35331;1;1;2022;62;35;1
11;XXII;35111;35331;1;2;2022;16;10;0
11;XXII;35111;35331;1;3;2022;2;1;0
11;XXII;35111;35331;1;4;2022;8;7;0
11;XXII;35111;35331;1;5;2022;2;1;0
11;XXII;35111;35331;1;6;2022;10;3;3
11;XXII;35111;35331;1;7;2022;6;6;0
11;XXII;35111;35331;1;8;2022;7;3;0
11;XXII;35111;35331;1;9;2022;3;3;0
11;XXII;35111;35331;1;10;2022;5;3;1
11;XXII;35111;35331;1;11;2022;4;2;0
11;XXII;35111;35331;1;12;2022;16;14;0
2;XI;35022;35332;1;1;2022;13;3;0
2;XI;35022;35332;1;2;2022;73;53;1
2;XI;35022;35332;1;3;2022;322;239;3
2;XI;35022;35332;1;4;2022;328;255;1
2;XI;35022;35332;1;5;2022;112;81;0
2;XI;35022;35332;1;6;2022;15;9;0
2;XI;35022;35332;1;7;2022;10;4;0
2;XI;35022;35332;1;8;2022;4;0;0
2;XI;35022;35332;1;9;2022;1;0;0
2;XI;35022;35332;1;10;2022;5;0;0
2;XI;35022;35332;1;11;2022;2;1;0
2;XI;35022;35332;1;12;2022;8;3;0
15;XXIX;35151;35332;1;1;2022;2;0;0
15;XXIX;35151;35332;1;2;2022;1;0;0
15;XXIX;35151;35332;1;3;2022;26;14;0
15;XXIX;35151;35332;1;4;2022;61;31;0
15;XXIX;35151;35332;1;5;2022;21;8;0
15;XXIX;35151;35332;1;6;2022;1;0;0
15;XXIX;35151;35332;1;7;2022;2;0;0
15;XXIX;35151;35332;1;8;2022;0;0;0
15;XXIX;35151;35332;1;9;2022;0;0;0
15;XXIX;35151;35332;1;10;2022;2;0;0
15;XXIX;35151;35332;1;11;2022;1;0;0
15;XXIX;35151;35332;1;12;2022;1;0;0
2;XI;35021;35333;1;1;2022;63;48;0
2;XI;35021;35333;1;2;2022;105;92;0
2;XI;35021;35333;1;3;2022;76;73;0
2;XI;35021;35333;1;4;2022;13;10;0
2;XI;35021;35333;1;5;2022;74;73;0
2;XI;35021;35333;1;6;2022;5;5;0
2;XI;35021;35333;1;7;2022;4;4;0
2;XI;35021;35333;1;8;2022;0;0;0
2;XI;35021;35333;1;9;2022;1;0;0
2;XI;35021;35333;1;10;2022;0;0;0
2;XI;35021;35333;1;11;2022;0;0;0
2;XI;35021;35333;1;12;2022;0;0;0
7;XVII;35072;35334;1;1;2022;15;0;0
7;XVII;35072;35334;1;2;2022;17;2;1
7;XVII;35072;35334;1;3;2022;128;54;0
7;XVII;35072;35334;1;4;2022;210;100;1
7;XVII;35072;35334;1;5;2022;251;136;1
7;XVII;35072;35334;1;6;2022;48;27;0
7;XVII;35072;35334;1;7;2022;34;14;0
7;XVII;35072;35334;1;8;2022;24;10;0
7;XVII;35072;35334;1;9;2022;19;6;0
7;XVII;35072;35334;1;10;2022;30;6;1
7;XVII;35072;35334;1;11;2022;9;1;0
7;XVII;35072;35334;1;12;2022;17;0;0
15;XXIX;35151;35335;1;1;2022;45;32;0
15;XXIX;35151;35335;1;2;2022;176;134;4
15;XXIX;35151;35335;1;3;2022;667;512;0
15;XXIX;35151;35335;1;4;2022;935;858;2
15;XXIX;35151;35335;1;5;2022;525;513;3
15;XXIX;35151;35335;1;6;2022;112;80;0
15;XXIX;35151;35335;1;7;2022;25;18;1
15;XXIX;35151;35335;1;8;2022;16;12;1
15;XXIX;35151;35335;1;9;2022;2;0;0
15;XXIX;35151;35335;1;10;2022;1;0;1
15;XXIX;35151;35335;1;11;2022;6;2;0
15;XXIX;35151;35335;1;12;2022;11;3;1
8;XVIII;35082;35336;1;1;2022;3;1;0
8;XVIII;35082;35336;1;2;2022;8;4;0
8;XVIII;35082;35336;1;3;2022;7;0;0
8;XVIII;35082;35336;1;4;2022;26;0;0
8;XVIII;35082;35336;1;5;2022;60;4;0
8;XVIII;35082;35336;1;6;2022;19;0;0
8;XVIII;35082;35336;1;7;2022;8;0;0
8;XVIII;35082;35336;1;8;2022;3;0;0
8;XVIII;35082;35336;1;9;2022;10;1;0
8;XVIII;35082;35336;1;10;2022;6;0;0
8;XVIII;35082;35336;1;11;2022;5;0;0
8;XVIII;35082;35336;1;12;2022;7;0;0
9;XIX;35093;35337;1;1;2022;1;0;0
9;XIX;35093;35337;1;2;2022;2;0;0
9;XIX;35093;35337;1;3;2022;0;0;0
9;XIX;35093;35337;1;4;2022;8;5;0
9;XIX;35093;35337;1;5;2022;7;1;0
9;XIX;35093;35337;1;6;2022;4;0;0
9;XIX;35093;35337;1;7;2022;4;1;0
9;XIX;35093;35337;1;8;2022;2;0;0
9;XIX;35093;35337;1;9;2022;4;0;0
9;XIX;35093;35337;1;10;2022;1;0;0
9;XIX;35093;35337;1;11;2022;0;0;0
9;XIX;35093;35337;1;12;2022;0;0;0
9;XIII;35094;35338;1;1;2022;0;0;0
9;XIII;35094;35338;1;2;2022;0;0;0
9;XIII;35094;35338;1;3;2022;0;0;0
9;XIII;35094;35338;1;4;2022;0;0;0
9;XIII;35094;35338;1;5;2022;0;0;0
9;XIII;35094;35338;1;6;2022;0;0;0
9;XIII;35094;35338;1;7;2022;0;0;0
9;XIII;35094;35338;1;8;2022;0;0;0
9;XIII;35094;35338;1;9;2022;0;0;0
9;XIII;35094;35338;1;10;2022;0;0;0
9;XIII;35094;35338;1;11;2022;0;0;0
9;XIII;35094;35338;1;12;2022;0;0;0
5;XIV;35051;35339;1;1;2022;115;23;3
5;XIV;35051;35339;1;2;2022;238;135;3
5;XIV;35051;35339;1;3;2022;923;632;6
5;XIV;35051;35339;1;4;2022;972;700;6
5;XIV;35051;35339;1;5;2022;321;116;0
5;XIV;35051;35339;1;6;2022;236;31;1
5;XIV;35051;35339;1;7;2022;163;14;0
5;XIV;35051;35339;1;8;2022;110;10;0
5;XIV;35051;35339;1;9;2022;83;2;0
5;XIV;35051;35339;1;10;2022;59;1;0
5;XIV;35051;35339;1;11;2022;91;0;0
5;XIV;35051;35339;1;12;2022;64;1;0
15;XXIX;35155;35340;1;1;2022;46;3;0
15;XXIX;35155;35340;1;2;2022;42;5;0
15;XXIX;35155;35340;1;3;2022;156;66;2
15;XXIX;35155;35340;1;4;2022;114;105;0
15;XXIX;35155;35340;1;5;2022;70;60;0
15;XXIX;35155;35340;1;6;2022;20;16;0
15;XXIX;35155;35340;1;7;2022;12;10;0
15;XXIX;35155;35340;1;8;2022;3;2;0
15;XXIX;35155;35340;1;9;2022;2;2;0
15;XXIX;35155;35340;1;10;2022;3;1;1
15;XXIX;35155;35340;1;11;2022;9;9;0
15;XXIX;35155;35340;1;12;2022;4;4;0
9;XIX;35093;35341;1;1;2022;3;0;0
9;XIX;35093;35341;1;2;2022;41;36;0
9;XIX;35093;35341;1;3;2022;106;86;1
9;XIX;35093;35341;1;4;2022;61;49;0
9;XIX;35093;35341;1;5;2022;33;26;0
9;XIX;35093;35341;1;6;2022;3;2;0
9;XIX;35093;35341;1;7;2022;4;4;0
9;XIX;35093;35341;1;8;2022;1;1;0
9;XIX;35093;35341;1;9;2022;0;0;0
9;XIX;35093;35341;1;10;2022;2;0;0
9;XIX;35093;35341;1;11;2022;0;0;0
9;XIX;35093;35341;1;12;2022;0;0;0
15;XXIX;35155;35342;1;1;2022;30;7;0
15;XXIX;35155;35342;1;2;2022;91;52;1
15;XXIX;35155;35342;1;3;2022;639;412;4
15;XXIX;35155;35342;1;4;2022;412;265;3
15;XXIX;35155;35342;1;5;2022;139;105;1
15;XXIX;35155;35342;1;6;2022;28;13;0
15;XXIX;35155;35342;1;7;2022;9;6;0
15;XXIX;35155;35342;1;8;2022;17;4;0
15;XXIX;35155;35342;1;9;2022;14;0;0
15;XXIX;35155;35342;1;10;2022;1;1;0
15;XXIX;35155;35342;1;11;2022;11;1;0
15;XXIX;35155;35342;1;12;2022;1;0;0
8;XVIII;35082;35343;1;1;2022;1;0;0
8;XVIII;35082;35343;1;2;2022;4;3;0
8;XVIII;35082;35343;1;3;2022;44;37;3
8;XVIII;35082;35343;1;4;2022;116;109;3
8;XVIII;35082;35343;1;5;2022;140;131;8
8;XVIII;35082;35343;1;6;2022;57;54;0
8;XVIII;35082;35343;1;7;2022;42;38;1
8;XVIII;35082;35343;1;8;2022;28;24;1
8;XVIII;35082;35343;1;9;2022;32;23;3
8;XVIII;35082;35343;1;10;2022;23;19;0
8;XVIII;35082;35343;1;11;2022;46;41;0
8;XVIII;35082;35343;1;12;2022;173;106;4
1;X;35014;35344;1;1;2022;38;3;3
1;X;35014;35344;1;2;2022;31;8;1
1;X;35014;35344;1;3;2022;89;45;1
1;X;35014;35344;1;4;2022;264;138;3
1;X;35014;35344;1;5;2022;285;113;2
1;X;35014;35344;1;6;2022;125;37;0
1;X;35014;35344;1;7;2022;54;15;1
1;X;35014;35344;1;8;2022;36;18;0
1;X;35014;35344;1;9;2022;27;14;2
1;X;35014;35344;1;10;2022;39;16;1
1;X;35014;35344;1;11;2022;24;13;0
1;X;35014;35344;1;12;2022;26;11;0
9;XIX;35093;35345;1;1;2022;1;0;0
9;XIX;35093;35345;1;2;2022;5;3;0
9;XIX;35093;35345;1;3;2022;32;26;0
9;XIX;35093;35345;1;4;2022;132;95;2
9;XIX;35093;35345;1;5;2022;55;43;0
9;XIX;35093;35345;1;6;2022;14;9;0
9;XIX;35093;35345;1;7;2022;2;1;0
9;XIX;35093;35345;1;8;2022;1;0;0
9;XIX;35093;35345;1;9;2022;2;0;0
9;XIX;35093;35345;1;10;2022;0;0;0
9;XIX;35093;35345;1;11;2022;1;0;0
9;XIX;35093;35345;1;12;2022;1;1;0
9;XIX;35091;35346;1;1;2022;3;1;0
9;XIX;35091;35346;1;2;2022;11;2;0
9;XIX;35091;35346;1;3;2022;30;17;0
9;XIX;35091;35346;1;4;2022;154;115;0
9;XIX;35091;35346;1;5;2022;395;296;0
9;XIX;35091;35346;1;6;2022;173;112;0
9;XIX;35091;35346;1;7;2022;153;103;0
9;XIX;35091;35346;1;8;2022;85;54;0
9;XIX;35091;35346;1;9;2022;48;23;0
9;XIX;35091;35346;1;10;2022;53;31;0
9;XIX;35091;35346;1;11;2022;91;55;0
9;XIX;35091;35346;1;12;2022;120;85;0
9;XIII;35094;35347;1;1;2022;32;4;0
9;XIII;35094;35347;1;2;2022;46;16;1
9;XIII;35094;35347;1;3;2022;315;204;13
9;XIII;35094;35347;1;4;2022;818;545;48
9;XIII;35094;35347;1;5;2022;1.004;632;31
9;XIII;35094;35347;1;6;2022;331;136;1
9;XIII;35094;35347;1;7;2022;150;43;2
9;XIII;35094;35347;1;8;2022;90;13;0
9;XIII;35094;35347;1;9;2022;62;6;0
9;XIII;35094;35347;1;10;2022;41;3;0
9;XIII;35094;35347;1;11;2022;23;3;0
9;XIII;35094;35347;1;12;2022;43;6;0
15;XXX;35154;35347;1;1;2022;3;1;0
15;XXX;35154;35347;1;2;2022;4;2;0
15;XXX;35154;35347;1;3;2022;25;4;0
15;XXX;35154;35347;1;4;2022;64;22;0
15;XXX;35154;35347;1;5;2022;143;11;0
15;XXX;35154;35347;1;6;2022;36;2;0
15;XXX;35154;35347;1;7;2022;13;0;0
15;XXX;35154;35347;1;8;2022;20;0;0
15;XXX;35154;35347;1;9;2022;9;2;0
15;XXX;35154;35347;1;10;2022;8;0;0
15;XXX;35154;35347;1;11;2022;1;0;0
15;XXX;35154;35347;1;12;2022;3;0;0
11;XXII;35111;35348;1;1;2022;8;1;0
11;XXII;35111;35348;1;2;2022;13;4;0
11;XXII;35111;35348;1;3;2022;55;26;2
11;XXII;35111;35348;1;4;2022;218;112;1
11;XXII;35111;35348;1;5;2022;433;244;0
11;XXII;35111;35348;1;6;2022;142;52;0
11;XXII;35111;35348;1;7;2022;62;32;0
11;XXII;35111;35348;1;8;2022;44;17;0
11;XXII;35111;35348;1;9;2022;11;3;0
11;XXII;35111;35348;1;10;2022;15;1;0
11;XXII;35111;35348;1;11;2022;8;3;0
11;XXII;35111;35348;1;12;2022;26;15;0
9;XIX;35091;35349;1;1;2022;7;3;0
9;XIX;35091;35349;1;2;2022;6;4;0
9;XIX;35091;35349;1;3;2022;27;21;0
9;XIX;35091;35349;1;4;2022;162;139;0
9;XIX;35091;35349;1;5;2022;197;152;0
9;XIX;35091;35349;1;6;2022;69;42;0
9;XIX;35091;35349;1;7;2022;29;14;0
9;XIX;35091;35349;1;8;2022;4;2;0
9;XIX;35091;35349;1;9;2022;6;5;0
9;XIX;35091;35349;1;10;2022;14;9;0
9;XIX;35091;35349;1;11;2022;17;10;0
9;XIX;35091;35349;1;12;2022;73;31;0
15;XXIX;35155;35350;1;1;2022;470;325;1
15;XXIX;35155;35350;1;2;2022;359;267;0
15;XXIX;35155;35350;1;3;2022;279;204;2
15;XXIX;35155;35350;1;4;2022;180;121;0
15;XXIX;35155;35350;1;5;2022;97;53;0
15;XXIX;35155;35350;1;6;2022;13;2;0
15;XXIX;35155;35350;1;7;2022;17;6;0
15;XXIX;35155;35350;1;8;2022;6;2;0
15;XXIX;35155;35350;1;9;2022;17;4;0
15;XXIX;35155;35350;1;10;2022;16;0;0
15;XXIX;35155;35350;1;11;2022;11;1;0
15;XXIX;35155;35350;1;12;2022;21;1;0
15;XXIX;35151;35351;1;1;2022;18;3;0
15;XXIX;35151;35351;1;2;2022;15;9;0
15;XXIX;35151;35351;1;3;2022;59;40;0
15;XXIX;35151;35351;1;4;2022;141;85;6
15;XXIX;35151;35351;1;5;2022;135;93;0
15;XXIX;35151;35351;1;6;2022;67;29;1
15;XXIX;35151;35351;1;7;2022;24;11;0
15;XXIX;35151;35351;1;8;2022;15;1;0
15;XXIX;35151;35351;1;9;2022;4;0;0
15;XXIX;35151;35351;1;10;2022;11;0;0
15;XXIX;35151;35351;1;11;2022;15;0;0
15;XXIX;35151;35351;1;12;2022;8;0;0
15;XXX;35153;35352;1;1;2022;25;14;0
15;XXX;35153;35352;1;2;2022;99;83;2
15;XXX;35153;35352;1;3;2022;259;234;3
15;XXX;35153;35352;1;4;2022;396;372;4
15;XXX;35153;35352;1;5;2022;204;189;3
15;XXX;35153;35352;1;6;2022;19;19;0
15;XXX;35153;35352;1;7;2022;7;4;0
15;XXX;35153;35352;1;8;2022;4;3;0
15;XXX;35153;35352;1;9;2022;4;2;0
15;XXX;35153;35352;1;10;2022;1;1;0
15;XXX;35153;35352;1;11;2022;2;0;0
15;XXX;35153;35352;1;12;2022;13;9;0
9;XIII;35092;35353;1;1;2022;7;0;0
9;XIII;35092;35353;1;2;2022;9;0;0
9;XIII;35092;35353;1;3;2022;15;2;0
9;XIII;35092;35353;1;4;2022;24;6;0
9;XIII;35092;35353;1;5;2022;34;10;0
9;XIII;35092;35353;1;6;2022;10;5;1
9;XIII;35092;35353;1;7;2022;10;2;1
9;XIII;35092;35353;1;8;2022;10;0;0
9;XIII;35092;35353;1;9;2022;7;3;0
9;XIII;35092;35353;1;10;2022;2;0;0
9;XIII;35092;35353;1;11;2022;4;0;0
9;XIII;35092;35353;1;12;2022;5;0;1
11;XXII;35111;35354;1;1;2022;5;0;0
11;XXII;35111;35354;1;2;2022;3;2;0
11;XXII;35111;35354;1;3;2022;21;11;0
11;XXII;35111;35354;1;4;2022;49;24;0
11;XXII;35111;35354;1;5;2022;62;31;0
11;XXII;35111;35354;1;6;2022;30;24;0
11;XXII;35111;35354;1;7;2022;33;18;0
11;XXII;35111;35354;1;8;2022;26;15;0
11;XXII;35111;35354;1;9;2022;6;0;0
11;XXII;35111;35354;1;10;2022;2;1;0
11;XXII;35111;35354;1;11;2022;9;8;0
11;XXII;35111;35354;1;12;2022;28;28;0
9;XIII;35092;35355;1;1;2022;314;202;1
9;XIII;35092;35355;1;2;2022;426;367;12
9;XIII;35092;35355;1;3;2022;750;706;10
9;XIII;35092;35355;1;4;2022;554;518;9
9;XIII;35092;35355;1;5;2022;368;356;1
9;XIII;35092;35355;1;6;2022;99;90;0
9;XIII;35092;35355;1;7;2022;68;54;0
9;XIII;35092;35355;1;8;2022;32;15;0
9;XIII;35092;35355;1;9;2022;30;5;0
9;XIII;35092;35355;1;10;2022;57;4;0
9;XIII;35092;35355;1;11;2022;61;8;0
9;XIII;35092;35355;1;12;2022;64;3;0
17;XXVII;35171;35356;1;1;2022;2;0;0
17;XXVII;35171;35356;1;2;2022;1;0;0
17;XXVII;35171;35356;1;3;2022;3;0;0
17;XXVII;35171;35356;1;4;2022;13;7;0
17;XXVII;35171;35356;1;5;2022;27;4;0
17;XXVII;35171;35356;1;6;2022;7;0;0
17;XXVII;35171;35356;1;7;2022;4;0;1
17;XXVII;35171;35356;1;8;2022;2;0;0
17;XXVII;35171;35356;1;9;2022;4;0;0
17;XXVII;35171;35356;1;10;2022;4;0;0
17;XXVII;35171;35356;1;11;2022;8;0;0
17;XXVII;35171;35356;1;12;2022;4;0;0
15;XXIX;35151;35357;1;1;2022;4;1;0
15;XXIX;35151;35357;1;2;2022;1;0;1
15;XXIX;35151;35357;1;3;2022;21;6;6
15;XXIX;35151;35357;1;4;2022;53;16;6
15;XXIX;35151;35357;1;5;2022;72;32;2
15;XXIX;35151;35357;1;6;2022;48;15;0
15;XXIX;35151;35357;1;7;2022;26;9;0
15;XXIX;35151;35357;1;8;2022;12;2;0
15;XXIX;35151;35357;1;9;2022;1;1;0
15;XXIX;35151;35357;1;10;2022;6;0;0
15;XXIX;35151;35357;1;11;2022;18;0;2
15;XXIX;35151;35357;1;12;2022;18;3;2
6;XVI;35061;35358;1;1;2022;0;0;0
6;XVI;35061;35358;1;2;2022;0;0;0
6;XVI;35061;35358;1;3;2022;1;0;0
6;XVI;35061;35358;1;4;2022;1;0;0
6;XVI;35061;35358;1;5;2022;8;0;0
6;XVI;35061;35358;1;6;2022;1;1;0
6;XVI;35061;35358;1;7;2022;1;0;0
6;XVI;35061;35358;1;8;2022;1;0;0
6;XVI;35061;35358;1;9;2022;0;0;0
6;XVI;35061;35358;1;10;2022;0;0;0
6;XVI;35061;35358;1;11;2022;0;0;0
6;XVI;35061;35358;1;12;2022;4;1;0
15;XXX;35153;35359;1;1;2022;42;32;0
15;XXX;35153;35359;1;2;2022;98;70;1
15;XXX;35153;35359;1;3;2022;290;186;11
15;XXX;35153;35359;1;4;2022;134;106;2
15;XXX;35153;35359;1;5;2022;45;35;0
15;XXX;35153;35359;1;6;2022;7;4;0
15;XXX;35153;35359;1;7;2022;4;3;0
15;XXX;35153;35359;1;8;2022;2;0;0
15;XXX;35153;35359;1;9;2022;1;0;0
15;XXX;35153;35359;1;10;2022;6;0;0
15;XXX;35153;35359;1;11;2022;2;0;0
15;XXX;35153;35359;1;12;2022;0;0;0
9;XIX;35095;35360;1;1;2022;6;1;0
9;XIX;35095;35360;1;2;2022;1;0;0
9;XIX;35095;35360;1;3;2022;16;8;0
9;XIX;35095;35360;1;4;2022;33;22;1
9;XIX;35095;35360;1;5;2022;65;35;3
9;XIX;35095;35360;1;6;2022;69;36;1
9;XIX;35095;35360;1;7;2022;32;23;0
9;XIX;35095;35360;1;8;2022;10;3;0
9;XIX;35095;35360;1;9;2022;5;0;0
9;XIX;35095;35360;1;10;2022;4;3;0
9;XIX;35095;35360;1;11;2022;13;3;0
9;XIX;35095;35360;1;12;2022;30;13;0
6;XVI;35063;35361;1;1;2022;0;0;0
6;XVI;35063;35361;1;2;2022;0;0;0
6;XVI;35063;35361;1;3;2022;5;2;0
6;XVI;35063;35361;1;4;2022;4;1;0
6;XVI;35063;35361;1;5;2022;6;0;0
6;XVI;35063;35361;1;6;2022;0;0;0
6;XVI;35063;35361;1;7;2022;1;0;0
6;XVI;35063;35361;1;8;2022;1;0;0
6;XVI;35063;35361;1;9;2022;0;0;0
6;XVI;35063;35361;1;10;2022;0;0;0
6;XVI;35063;35361;1;11;2022;1;0;0
6;XVI;35063;35361;1;12;2022;0;0;0
12;XXIII;35121;35362;1;1;2022;1;1;0
12;XXIII;35121;35362;1;2;2022;0;0;0
12;XXIII;35121;35362;1;3;2022;0;0;0
12;XXIII;35121;35362;1;4;2022;1;0;1
12;XXIII;35121;35362;1;5;2022;0;0;0
12;XXIII;35121;35362;1;6;2022;1;1;0
12;XXIII;35121;35362;1;7;2022;0;0;0
12;XXIII;35121;35362;1;8;2022;1;1;0
12;XXIII;35121;35362;1;9;2022;0;0;0
12;XXIII;35121;35362;1;10;2022;1;0;0
12;XXIII;35121;35362;1;11;2022;0;0;0
12;XXIII;35121;35362;1;12;2022;0;0;0
15;XXIX;35157;35362;1;1;2022;64;39;0
15;XXIX;35157;35362;1;2;2022;23;19;0
15;XXIX;35157;35362;1;3;2022;29;8;0
15;XXIX;35157;35362;1;4;2022;31;12;2
15;XXIX;35157;35362;1;5;2022;9;1;0
15;XXIX;35157;35362;1;6;2022;6;1;0
15;XXIX;35157;35362;1;7;2022;5;0;0
15;XXIX;35157;35362;1;8;2022;2;0;0
15;XXIX;35157;35362;1;9;2022;4;0;0
15;XXIX;35157;35362;1;10;2022;4;0;0
15;XXIX;35157;35362;1;11;2022;1;0;0
15;XXIX;35157;35362;1;12;2022;1;0;0
8;XVIII;35081;35363;1;1;2022;0;0;0
8;XVIII;35081;35363;1;2;2022;29;26;1
